Day,Total_Posts,Total_Questions,Total_Answers,Active_Users,Total_Unanswered_Q,Total_Accepted_Q,Sum_Len_Q,Sum_CodeLen_Q,Sum_Len_A,Sum_CodeLen_A,Sum_Len_Unanswered_Q,Sum_CodeLen_Unanswered_Q,Sum_Len_Q_with_Accepted,Sum_CodeLen_Q_with_Accepted,Sum_Answers_on_Accepted_Q,Sum_Score,Sum_Views,Sum_Comments,Sum_Readability
2021-04-04T00:00:00.000000,4263.0,2488,1775,3582.0,425.0,1045.0,4626996.0,3047973.0,1535706.0,845504.0,950297.0,657363.0,1926900.0,1246657.0,1492.0,4590.0,2671970.0,5747.0,72514.48549475847
2021-04-05T00:00:00.000000,6302.0,3638,2664,5270.0,705.0,1471.0,6531051.0,4260686.0,2244209.0,1146748.0,1397794.0,929666.0,2556775.0,1650977.0,2100.0,7102.0,4154911.0,9316.0,100776.39909610384
2021-04-06T00:00:00.000000,7788.0,4443,3344,6363.0,860.0,1825.0,8297179.0,5381776.0,2676901.0,1342036.0,1912199.0,1262651.0,3300096.0,2136779.0,2590.0,8916.0,5614601.0,11780.0,125010.97786620143
2021-04-07T00:00:00.000000,8216.0,4704,3512,6899.0,900.0,1958.0,8501049.0,5450785.0,2875160.0,1526113.0,1927058.0,1276911.0,3519188.0,2249376.0,2882.0,10259.0,6344904.0,11335.0,135455.32845815536
2021-04-08T00:00:00.000000,8053.0,4591,3462,6697.0,849.0,1917.0,8355671.0,5319074.0,2743446.0,1437270.0,1834474.0,1219864.0,3405842.0,2145908.0,2781.0,11677.0,5878690.0,11548.0,139826.94695683362
2021-04-09T00:00:00.000000,7434.0,4363,3068,6171.0,821.0,1916.0,8156574.0,5239325.0,2667645.0,1419413.0,1843375.0,1262997.0,3383935.0,2115590.0,2691.0,8176.0,4970455.0,10467.0,123120.34723801512
2021-04-10T00:00:00.000000,4496.0,2666,1830,3744.0,487.0,1180.0,4773473.0,3086127.0,1588704.0,841525.0,991048.0,637557.0,2140551.0,1400467.0,1712.0,4970.0,3169652.0,6246.0,86949.51344239138
2021-04-11T00:00:00.000000,4585.0,2702,1883,3828.0,479.0,1116.0,4911122.0,3233629.0,1586515.0,802260.0,1150764.0,809703.0,1952616.0,1259180.0,1647.0,5817.0,3818111.0,6466.0,88464.4724861061
2021-04-12T00:00:00.000000,7017.0,4143,2872,5958.0,856.0,1717.0,7566053.0,4842301.0,2322929.0,1163317.0,1776442.0,1176028.0,3121647.0,1992941.0,2542.0,9208.0,5244127.0,10668.0,120226.0845309215
2021-04-13T00:00:00.000000,7718.0,4496,3222,6331.0,869.0,1830.0,8008482.0,5080066.0,2649872.0,1412602.0,1734727.0,1140622.0,3183013.0,1988892.0,2610.0,8901.0,5558958.0,11493.0,127449.78466201697
2021-04-14T00:00:00.000000,7510.0,4350,3160,6271.0,834.0,1789.0,7824685.0,5017120.0,2559416.0,1320486.0,1709360.0,1102220.0,3248854.0,2106691.0,2529.0,8805.0,5567542.0,10869.0,130753.62611782721
2021-04-15T00:00:00.000000,7671.0,4505,3166,6363.0,884.0,1783.0,8043104.0,5200378.0,2534894.0,1305664.0,1690177.0,1090585.0,3165071.0,2031484.0,2567.0,8429.0,5135347.0,11232.0,135296.07095064598
